Station number;Departement;Town number;Town;Station name;Lat;Lon;Alt;Type;Dates
 005002001;5;2;AGNIERES-EN-DEVOLUY;AGNIERES-EN-DEVOLUY;44.690833;5.874667;1262;4;19281101000000;;6;18
 005004001;5;4;ANCELLE;ANCELLE;44.624167;6.206167;1345;4;18950101000000;;6;18
 005007001;5;7;ARVIEUX;ARVIEUX LA CHALP;44.781167;6.736667;1690;4;19460601000000;;6;18
 005007003;5;7;ARVIEUX;ARVIEUX;44.796;6.728;1825;2;20070705000000;;6;18
 005007400;5;7;ARVIEUX;Arvieux -S-;44.776333;6.753333;2070;4;20010801000000;;6;18
 005013003;5;13;BARCILLONNETTE;BARCILLONNETTE;44.441667;5.927;866;4;20000101000000;;6;18
 005023000;5;23;BRIANCON;BRIANCON-CDM;44.891667;6.65;1215;6;19780502000000;;6;18
 005023001;5;23;BRIANCON;BRIANCON;44.908333;6.635;1324;4;19310101000000;20051231000000;6;18
 005023400;5;23;BRIANCON;Enq. aval Briancon -S-;44.891667;6.65;1215;4;19880221000000;;6;18
 005023401;5;23;BRIANCON;Occasionnel Briancon -S-;44.891667;6.65;1215;4;19850107000000;;6;18
 005023403;5;23;BRIANCON;Briancon-Prorel -S-;44.9;6.65;2110;4;19901211000000;;6;18
 005023404;5;23;BRIANCON;Briancon;44.91;6.64;1324;4;19951201000000;20040531000000;6;18
 005023600;5;23;BRIANCON;BRIANCON_SYMPO;44.905;6.634333;2540;7;20090301000000;;6;18
 005026001;5;26;CEILLAC;CEILLAC;44.671167;6.776167;1665;4;19310101000000;;6;18
 005026400;5;26;CEILLAC;CEILLAC_NIVO;44.671167;6.776167;1665;4;19791210000000;;6;18
